run_id,baseline,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run
1,HARGPT_PAPER,1,0.0,llm_judge_score,2.0695807933807373,0.00031435,28,377,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,2,0.0,llm_judge_score,0.9580409526824952,0.00016819,32,189,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,3,0.0,llm_judge_score,1.192883014678955,0.00011289,32,119,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,4,0.0,llm_judge_score,1.3002278804779053,0.00020986,33,241,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,5,0.0,llm_judge_score,1.5446839332580566,0.00027698,45,317,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,6,0.0,llm_judge_score,1.1276421546936035,0.00021697,33,250,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,7,0.0,llm_judge_score,2.2267770767211914,0.00038228,32,460,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,8,0.0,llm_judge_score,0.9252879619598388,0.00016977,32,191,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,9,1.0,llm_judge_score,2.160935878753662,0.00038563,35,462,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,10,0.0,llm_judge_score,1.1681437492370603,0.00020216,32,232,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,11,0.0,llm_judge_score,1.553222894668579,0.00027405,32,323,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
1,HARGPT_PAPER,12,1.0,llm_judge_score,1.213135004043579,0.00023356,33,271,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,1,0.0,llm_judge_score,1.3617467880249023,0.00019348,28,224,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,2,0.0,llm_judge_score,1.3123819828033447,0.00023692,32,276,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,3,0.0,llm_judge_score,1.199717998504639,0.00011526,32,122,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,4,0.0,llm_judge_score,1.2115819454193115,0.00014982,33,165,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,5,0.0,llm_judge_score,1.2658939361572266,0.00021931,45,244,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,6,0.0,llm_judge_score,1.8473961353302,0.0003141399999999,33,373,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,7,0.0,llm_judge_score,2.046729803085327,0.00037359,32,449,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,8,0.0,llm_judge_score,1.030465841293335,0.00016424,32,184,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,9,1.0,llm_judge_score,2.1458020210266113,0.00039432,35,473,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,10,0.0,llm_judge_score,1.2469708919525146,0.00023455,32,273,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,11,0.0,llm_judge_score,1.3814680576324463,0.00022428,32,260,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
2,HARGPT_PAPER,12,1.0,llm_judge_score,1.5557560920715332,0.00027701,33,326,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,1,0.0,llm_judge_score,1.6167941093444824,0.00022982,28,270,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,2,0.0,llm_judge_score,1.3815181255340576,0.00023455,32,273,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,3,0.0,llm_judge_score,0.9301357269287108,0.00011526,32,122,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,4,0.0,llm_judge_score,1.9179139137268064,0.00016325,33,182,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,5,0.0,llm_judge_score,1.2145521640777588,0.00022721,45,254,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,6,0.0,llm_judge_score,1.112321138381958,0.00021697,33,250,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,7,0.0,llm_judge_score,1.695523023605347,0.00028432,32,336,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,8,0.0,llm_judge_score,0.9214482307434082,0.00012869,32,139,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,9,0.0,llm_judge_score,2.3689630031585693,0.0004433,35,535,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,10,0.0,llm_judge_score,1.1426670551300049,0.00022665,32,263,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,11,0.0,llm_judge_score,0.8082859516143799,0.00016503,32,185,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
3,HARGPT_PAPER,12,1.0,llm_judge_score,1.2483248710632324,0.00022882,33,265,False,False,,"hargpt_scope,hargpt_ecg_window,hargpt_ecg_infer,hargpt_ecg_parse"
