baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,1.0046727657318115,0.0001572,1482,45,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.023827291999623412,0.9738894580004853,0.0012973749999218853,0.0,0.004961291999279638,0.0,0.0,0.0,0.0,0.0,23.827291999623412,973.8894580004853,1.2973749999218853,0.0,4.961291999279638,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.4897029399871826,0.0001566,1466,50,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.026245209000990144,1.1321424170000682,0.0006070829986128956,0.0,0.33066470800076786,0.0,0.0,0.0,0.0,0.0,26.245209000990144,1132.1424170000682,0.6070829986128956,0.0,330.66470800076786,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,2.138522148132324,0.0001726,1492,117,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.023412458000166225,2.108791665999888,0.0008262499995908001,0.0,0.005299709000610164,0.0,0.0,0.0,0.0,0.0,23.412458000166225,2108.791665999888,0.8262499995908001,0.0,5.299709000610164,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.3601930141448975,0.0001638,1490,74,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.02543662499920174,1.314713291998487,0.0004732910001621349,0.0,0.019539250000889297,0.0,0.0,0.0,0.0,0.0,25.43662499920174,1314.713291998487,0.4732910001621349,0.0,19.539250000889297,0.0
FLASH_FUSION_CACHE,miss,5,1.0,llm_judge_score,4.2494049072265625,0.00160017,3816,260,True,False,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,3.750594139099121,3816,260,0.00160017,0.0,0.0,0.0,3.7506139278411865,0.024600749999081017,0.0,0.00028500000007625204,0.0,0.46961116790771484,0.0,0.0,0.0,0.0,3750.6139278411865,24.600749999081017,0.0,0.28500000007625204,0.0,469.61116790771484,0.0
FLASH_FUSION_CACHE,miss,6,1.0,llm_judge_score,16.706265449523926,0.00993193,10126,703,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,True,10.372604131698608,8431,401,0.00970203,0.0,0.0,0.0,10.37264084815979,0.027717959001165582,3.860684332999881,0.0005140409994055517,0.0,2.4395023749457323,0.0,0.0,0.0,0.0,10372.64084815979,27.717959001165582,3860.684332999881,0.5140409994055517,0.0,2439.5023749457323,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,3.9669029712677,0.0001838,1530,154,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,1.7469133329996112,2.1706994159994792,0.0010644169997249264,0.0,0.048222916999293375,0.0,0.0,0.0,0.0,0.0,1746.9133329996112,2170.6994159994792,1.0644169997249264,0.0,48.222916999293375,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,2.5246551036834717,0.0001848,1556,146,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.02676637500007928,2.4266079169992736,0.0005202089978411095,0.0,0.07068829099989671,0.0,0.0,0.0,0.0,0.0,26.76637500007928,2426.6079169992736,0.5202089978411095,0.0,70.68829099989671,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.7438271045684814,3.76e-05,322,27,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006662499999947613,0.0,0.0,0.742837874999168,0.0,0.0,0.0,0.0,0.0,0.0,0.6662499999947613,0.0,0.0,742.837874999168,0.0,0.0
FLASH_FUSION_CACHE,miss,10,1.0,guardrail_skip_expected_rejection,3.622593879699707,0.000656214,1804,60,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.0616981983184814,1804,60,0.000656214,0.0,0.0,0.0,2.0617382526397705,1.5601184999995894,0.0,0.00028145900068921037,0.0,0.0,0.0,0.0,0.0,0.0,2061.7382526397705,1560.1184999995894,0.0,0.28145900068921037,0.0,0.0,0.0
