baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.6997880935668945,0.0001734,1682,26,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00039179099985631183,0.6986168330004148,0.00015945799896144308,0.0,0.0003321249987493502,0.0,0.0,0.0,0.0,0.0,0.39179099985631183,698.6168330004148,0.15945799896144308,0.0,0.3321249987493502,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.6390199661254883,0.0001734,1682,26,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,AGGREGATE_COLUMN,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005368750007619383,1.63414904199999,0.0008009590001165634,0.0,0.00030320899895741604,0.0,0.0,0.0,0.0,0.0,0.5368750007619383,1634.14904199999,0.8009590001165634,0.0,0.30320899895741604,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,1.53959321975708,0.0001879,1725,77,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_EQ_AGGREGATE,SELECT_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00041237500045099296,1.536633375000747,0.0002494159998605028,0.0,0.0018256660005135927,0.0,0.0,0.0,0.0,0.0,0.41237500045099296,1536.633375000747,0.24941599986050278,0.0,1.8256660005135927,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.737743854522705,0.0001815,1683,66,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.000401624998630723,1.7361207920002926,0.00019404200065764599,0.0,0.0008131249996949919,0.0,0.0,0.0,0.0,0.0,0.401624998630723,1736.1207920002926,0.19404200065764599,0.0,0.8131249996949919,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,2.157864809036255,0.0002125,1795,165,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"SPLIT_BY_THRESHOLD,SPLIT_BY_THRESHOLD,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00042058300095959567,2.153215291999004,0.00033104199974332005,0.0,0.0034940420009661466,0.0,0.0,0.0,0.0,0.0,0.42058300095959567,2153.215291999004,0.33104199974332005,0.0,3.4940420009661466,0.0
FLASH_FUSION_CACHE,hit,6,0.0,llm_judge_score,4.527065992355347,0.0002299,1815,242,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004037079997942783,4.51665333299934,0.0002365000000281725,0.0,0.009484082998824306,0.0,0.0,0.0,0.0,0.0,0.4037079997942783,4516.65333299934,0.2365000000281725,0.0,9.484082998824306,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,1.8447740077972412,0.0001937,1735,101,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00040420799996354617,1.840000666999913,0.0013540829986595782,0.0,0.0026697499997681007,0.0,0.0,0.0,0.0,0.0,0.40420799996354617,1840.000666999913,1.3540829986595782,0.0,2.6697499997681007,0.0
FLASH_FUSION_CACHE,miss,8,1.0,llm_judge_score,5.197994709014893,0.007426165,8829,278,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,3.1784849166870117,7028,149,0.007220265,0.0,0.0,0.0,3.1785171031951904,0.015818083000340266,1.9842119999993884,0.000570500000321772,0.0,0.013300895690917969,0.0,0.0,0.0,0.0,3178.5171031951904,15.818083000340266,1984.2119999993884,0.570500000321772,0.0,13.300895690917969,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,1.0995337963104248,6.07e-05,563,22,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0004310000003897585,0.0,0.0,1.0988500410003326,0.0,0.0,0.0,0.0,0.0,0.0,0.4310000003897585,0.0,0.0,1098.8500410003326,0.0,0.0
FLASH_FUSION_CACHE,hit,10,1.0,guardrail_skip_expected_rejection,0.6757729053497314,6e-05,562,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005775839999841992,0.0,0.0,0.6749886669986154,0.0,0.0,0.0,0.0,0.0,0.0,0.5775839999841992,0.0,0.0,674.9886669986154,0.0,0.0
FLASH_FUSION_CACHE,miss,11,1.0,guardrail_skip_expected_rejection,2.0637731552124023,0.00948441,9724,55,False,True,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.0408668518066406,9724,55,0.00948441,0.0,0.0,0.0,2.040886163711548,0.022353250000378466,0.0,0.00022687499949824996,0.0,0.0,0.0,0.0,0.0,0.0,2040.8861637115479,22.353250000378466,0.0,0.22687499949824996,0.0,0.0,0.0
