baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,2.535349130630493,0.0003423,1094,47,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.09384466700066696,2.4099160420009866,0.0008099590013443958,0.0,0.030318875000375556,0.0,0.0,0.0,0.0,0.0,93.84466700066696,2409.9160420009866,0.8099590013443958,0.0,30.318875000375556,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,2.6076908111572266,0.0001193,1099,47,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.001434292000340065,2.5762276249988645,0.0006151669986138586,0.0,0.02907950000007986,0.0,0.0,0.0,0.0,0.0,1.434292000340065,2576.2276249988645,0.6151669986138586,0.0,29.07950000007986,0.0
FLASH_FUSION_CACHE,miss,3,1.0,llm_judge_score,2.5785608291625977,0.0019656,1577,131,True,False,N/A,"cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,COUNT_ROWS",False,0.0,0,0,0.0,True,2.5423390865325928,1577,131,0.0019656,0.0,0.0,0.0,2.5424368381500244,0.0012701250016107224,0.0,0.0,0.0,0.03359389305114746,0.0,0.0,0.0,0.0,2542.4368381500244,1.2701250016107224,0.0,0.0,0.0,33.59389305114746,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,3.533327102661133,0.0001237,1123,57,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,FILTER_NOT_EMPTY,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013137909991201013,3.403096750000259,0.0005984160015941598,0.0,0.1280014170006325,0.0,0.0,0.0,0.0,0.0,1.3137909991201013,3403.096750000259,0.5984160015941598,0.0,128.0014170006325,0.0
FLASH_FUSION_CACHE,miss,5,1.0,llm_judge_score,8.40218472480774,0.00179997,7614,396,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",False,0.0,0,0,0.0,True,4.06420111656189,6368,215,0.00163917,0.0,0.0,0.0,4.064227104187012,0.0012863749980169814,3.666057375001401,0.0006222919982974418,0.0,0.6687538623809814,0.0,0.0,0.0,0.0,4064.2271041870117,1.2863749980169814,3666.057375001401,0.6222919982974418,0.0,668.7538623809814,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,5.089041233062744,0.0001586,1170,208,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.00123666699801106,4.022185707999597,0.00034070900073857047,0.0,1.064919791999273,0.0,0.0,0.0,0.0,0.0,1.23666699801106,4022.185707999597,0.34070900073857047,0.0,1064.919791999273,0.0
FLASH_FUSION_CACHE,miss,7,1.0,llm_judge_score,8.04280400276184,0.00174759,7597,348,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,True,3.8171610832214355,6362,205,0.00159549,0.0,0.0,0.0,3.817189931869507,0.0016393750011047814,3.493586000000505,0.0007825419997971039,0.0,0.7284109592437744,0.0,0.0,0.0,0.0,3817.189931869507,1.6393750011047814,3493.586000000505,0.7825419997971039,0.0,728.4109592437744,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,2.7324931621551514,0.0001195,1101,47,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0013299169986566994,2.6924385000020266,0.00039783299871487543,0.0,0.03802029099824722,0.0,0.0,0.0,0.0,0.0,1.3299169986566994,2692.4385000020266,0.39783299871487543,0.0,38.02029099824722,0.0
FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,2.245835781097412,3.65e-05,325,20,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006023339992680121,0.0,0.0,2.244996000001265,0.0,0.0,0.0,0.0,0.0,0.0,0.6023339992680121,0.0,0.0,2244.996000001265,0.0,0.0
FLASH_FUSION_CACHE,miss,10,1.0,guardrail_skip_expected_rejection,2.440868616104126,0.00599469,6028,51,False,True,N/A,"cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.438969850540161,6028,51,0.00599469,0.0,0.0,0.0,2.438995838165283,0.0009992080013034865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2438.995838165283,0.9992080013034865,0.0,0.0,0.0,0.0,0.0
FLASH_FUSION_CACHE,miss,11,1.0,guardrail_skip_expected_rejection,2.3994083404541016,0.00393432,3927,48,False,True,N/A,"cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.3964831829071045,3927,48,0.00393432,0.0,0.0,0.0,2.3965041637420654,0.0020911669998895377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2396.5041637420654,2.0911669998895377,0.0,0.0,0.0,0.0,0.0
FLASH_FUSION_CACHE,miss,12,1.0,guardrail_skip_expected_rejection,2.139596939086914,0.001849185,1825,39,False,True,N/A,"cache_miss_or_validation_failure,guardrail_plan",guardrail_reject,,llm,,False,0.0,0,0,0.0,True,2.13667893409729,1825,39,0.001849185,0.0,0.0,0.0,2.1367151737213135,0.0020365000018500723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.7151737213135,2.0365000018500723,0.0,0.0,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,3.3251030445098877,0.0003702,1154,80,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.002967374999570893,2.8350496660023055,0.00035633399966172874,0.0,0.48643079199973727,0.0,0.0,0.0,0.0,0.0,2.967374999570893,2835.0496660023055,0.35633399966172874,0.0,486.43079199973727,0.0
FLASH_FUSION_CACHE,hit,14,1.0,llm_judge_score,10.657389879226685,0.0003717,1154,85,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0018294580004294403,2.759376375001011,0.0001963340000656899,0.0,7.895846957999311,0.0,0.0,0.0,0.0,0.0,1.8294580004294403,2759.376375001011,0.1963340000656899,0.0,7895.846957999311,0.0
FLASH_FUSION_CACHE,hit,15,1.0,llm_judge_score,3.3057589530944824,0.0001324,1158,83,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0020167080001556315,2.982876457997918,0.0004583330010063946,0.0,0.32019154199952027,0.0,0.0,0.0,0.0,0.0,2.0167080001556315,2982.876457997918,0.4583330010063946,0.0,320.19154199952027,0.0
FLASH_FUSION_CACHE,hit,16,1.0,llm_judge_score,5.19275689125061,0.0001327,1155,86,True,False,N/A,"semantic_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.001321125000686152,2.9634717500011902,0.00018970800010720268,0.0,2.22752812500039,0.0,0.0,0.0,0.0,0.0,1.321125000686152,2963.4717500011902,0.18970800010720268,0.0,2227.52812500039,0.0
