baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms
FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,0.6490299701690674,4.435e-05,833,27,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.00043737500163842924,0.6193225419992814,0.001543458998639835,0.0,0.0,0.002326000001630746,0.0,0.0,0.43737500163842924,619.3225419992814,1.543458998639835,0.0,0.0,2.326000001630746,0.0
FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,1.0156402587890625,4.245e-05,791,29,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,0.0,0.00048083399815368466,0.5864395419994253,0.09622570800274843,0.0,0.0,0.2975107909987855,0.0,0.0,0.48083399815368466,586.4395419994253,96.22570800274843,0.0,0.0,297.5107909987855,0.0
FLASH_FUSION_CACHE,hit,3,1.0,llm_judge_score,19.88283681869507,4.82e-05,844,60,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.0004448750005394686,19.764737833000254,0.09571987500385148,0.0,0.0,0.002929250000306638,0.0,0.0,0.4448750005394686,19764.737833000254,95.71987500385148,0.0,0.0,2.929250000306638,0.0
FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,0.5124480724334717,5.835e-05,1109,29,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,0.0,0.0004400409998197574,0.4718215829998371,0.0002544579983805306,0.0,0.0,0.015684541998780333,0.0,0.0,0.4400409998197574,471.8215829998371,0.2544579983805306,0.0,0.0,15.684541998780333,0.0
FLASH_FUSION_CACHE,hit,5,1.0,llm_judge_score,1.298694133758545,6.475e-05,1121,87,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0005733339967264328,0.981050000002142,0.17731545800052118,0.0,0.0,0.10686729200097034,0.0,0.0,0.5733339967264328,981.050000002142,177.31545800052118,0.0,0.0,106.86729200097034,0.0
FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,4.752697706222534,0.0001272,1694,425,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,0.0,0.00046491600005538203,3.6491025840005022,0.18476437500066822,0.0,0.0,0.8915554159975727,0.0,0.0,0.46491600005538203,3649.1025840005022,184.76437500066822,0.0,0.0,891.5554159975727,0.0
FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,0.8593528270721436,5.375e-05,955,60,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,0.0,0.000514291001309175,0.7358119580021594,0.08628324999881443,0.0,0.0,0.010515916997974273,0.0,0.0,0.514291001309175,735.8119580021594,86.28324999881443,0.0,0.0,10.515916997974273,0.0
FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,0.9125468730926514,5.605e-05,999,61,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,0.0,0.0004698749980889261,0.6794478330011771,0.16903362500306685,0.0,0.0,0.039689417000772664,0.0,0.0,0.4698749980889261,679.4478330011771,169.03362500306685,0.0,0.0,39.689417000772664,0.0
FLASH_FUSION_CACHE,hit_rejected,9,1.0,guardrail_skip_expected_rejection,0.5014500617980957,1.715e-05,291,26,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0004617080012394581,0.0,0.0,0.47602304099928006,0.0,0.0,0.0,0.0,0.4617080012394581,0.0,0.0,476.02304099928006,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,10,1.0,guardrail_skip_expected_rejection,0.8224072456359863,1.645e-05,291,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0004694170020229649,0.0,0.0,0.7943254999991041,0.0,0.0,0.0,0.0,0.4694170020229649,0.0,0.0,794.3254999991041,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,11,1.0,guardrail_skip_expected_rejection,0.8543531894683838,1.745e-05,291,29,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0004548329998215195,0.0,0.0,0.8300107499999285,0.0,0.0,0.0,0.0,0.4548329998215195,0.0,0.0,830.0107499999285,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit_rejected,12,1.0,guardrail_skip_expected_rejection,0.6897609233856201,1.895e-05,295,42,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,0.0,0.0004850000004807953,0.0,0.0,0.6590271249988291,0.0,0.0,0.0,0.0,0.4850000004807953,0.0,0.0,659.0271249988291,0.0,0.0,0.0
FLASH_FUSION_CACHE,hit,13,1.0,llm_judge_score,4.897994041442871,5.51e-05,982,60,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,PREDICTIVE_PIPELINE,False,0.0,0,0,0.0,0.0,0.0004882499997620471,1.2920293749994016,0.00034170800063293427,0.0,0.0,3.578418042001431,0.0,0.0,0.4882499997620471,1292.0293749994016,0.3417080006329343,0.0,0.0,3578.418042001431,0.0
