run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_fast_path_used,ff_fast_path_latency_s,ff_fast_path_input_tokens,ff_fast_path_output_tokens,ff_fast_path_cost_usd,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,s1_latency_s,s2_latency_s,s3_latency_s,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,typed_exec_latency_s,agent_latency_s,s1_latency_ms,s2_latency_ms,s3_latency_ms,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,typed_exec_latency_ms,agent_latency_ms
1,FLASH_FUSION_CACHE,hit,1,1.0,llm_judge_score,1.30253005027771,0.0001572,1482,45,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005783750002592569,1.2957705829994666,0.0023566679992654826,0.0,0.00353483299841173,0.0,0.0,0.0,0.0,0.0,0.5783750002592569,1295.7705829994666,2.3566679992654826,0.0,3.53483299841173,0.0
1,FLASH_FUSION_CACHE,hit,2,1.0,llm_judge_score,2.21435284614563,0.0001562,1462,50,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,FILTER_COMPARE,COUNT_DISTINCT",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.009477417001107824,1.8927454169988778,0.0009452070007682778,0.0,0.3073657090008055,0.0,0.0,0.0,0.0,0.0,9.477417001107824,1892.7454169988778,0.9452070007682778,0.0,307.3657090008055,0.0
1,FLASH_FUSION_CACHE,miss,3,1.0,llm_judge_score,4.474942922592163,0.00217232,3043,261,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_COMPARE,FILTER_COMPARE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,True,2.6136550903320312,1551,145,0.00199992,0.0,0.0,0.0,2.6136791706085205,0.001003958001092542,1.7244294169995555,0.00018554200141807087,0.0,0.006011247634887695,0.0,0.0,0.0,0.0,2613.6791706085205,1.003958001092542,1724.4294169995555,0.18554200141807087,0.0,6.011247634887695,0.0
1,FLASH_FUSION_CACHE,hit,4,1.0,llm_judge_score,1.0283300876617432,0.000157,1488,41,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"GROUP_AGGREGATE,RANK_GROUPS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005572089994529961,1.007280334000825,0.00042283399852749426,0.0,0.019804165998721146,0.0,0.0,0.0,0.0,0.0,0.5572089994529961,1007.280334000825,0.42283399852749426,0.0,19.804165998721146,0.0
1,FLASH_FUSION_CACHE,miss,5,1.0,llm_judge_score,4.5377562046051025,0.004654455,3816,260,True,False,N/A,"hybrid_semantic_low_confidence_winner,cache_miss_or_validation_failure,guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_VECTOR_MAGNITUDE,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,True,4.009041786193848,3816,260,0.004654455,0.0,0.0,0.0,4.009073972702026,0.036133084000539384,0.0,0.0002262920006614877,0.0,0.472902774810791,0.0,0.0,0.0,0.0,4009.0739727020264,36.133084000539384,0.0,0.2262920006614877,0.0,472.902774810791,0.0
1,FLASH_FUSION_CACHE,hit,6,1.0,llm_judge_score,5.834816932678223,0.0002405,1695,355,True,False,N/A,"hybrid_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,semantic_cache_light_grounded,"FILTER_NOT_EMPTY,DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0444503340004303,4.808005124999909,0.000807416001407546,0.0,0.9813470409990259,0.0,0.0,0.0,0.0,0.0,44.4503340004303,4808.005124999909,0.807416001407546,0.0,981.3470409990259,0.0
1,FLASH_FUSION_CACHE,hit,7,1.0,llm_judge_score,2.711603879928589,0.0001838,1530,154,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_COMPARE,FILTER_COMPARE,DERIVE_VECTOR_MAGNITUDE,AGGREGATE_COLUMN",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005534159990929766,2.662766958001157,0.0016644159986753948,0.0,0.046287249999295454,0.0,0.0,0.0,0.0,0.0,0.5534159990929766,2662.766958001157,1.6644159986753948,0.0,46.287249999295454,0.0
1,FLASH_FUSION_CACHE,hit,8,1.0,llm_judge_score,2.1576321125030518,0.0001847,1555,146,True,False,N/A,"exact_cache_hit,cache_light_grounding,cache_plan_validated,typed_exec",typed_operator_cache,,exact_query_cache_light_grounded,"FILTER_NOT_EMPTY,SPLIT_BY_VALUES,SPLIT_BY_VALUES,AGGREGATE_PARTITIONS,COMPARE_PARTITIONS",False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0005136250001669396,2.0701052080003137,0.0002967919972434174,0.0,0.08631420900019293,0.0,0.0,0.0,0.0,0.0,0.5136250001669396,2070.1052080003137,0.2967919972434174,0.0,86.31420900019293,0.0
1,FLASH_FUSION_CACHE,hit,9,1.0,guardrail_skip_expected_rejection,0.8978428840637207,3.76e-05,322,27,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0006339169995044358,0.0,0.0,0.8969489999999496,0.0,0.0,0.0,0.0,0.0,0.0,0.6339169995044358,0.0,0.0,896.9489999999496,0.0,0.0
1,FLASH_FUSION_CACHE,hit,10,1.0,guardrail_skip_expected_rejection,0.6267340183258057,3.61e-05,323,19,False,True,N/A,"exact_cache_hit_out_of_scope,cache_light_rejection_reason,cache_rejection_reason_ready",guardrail_reject,,exact_query_cache_out_of_scope,,False,0.0,0,0,0.0,False,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.001674875000389875,0.0,0.0,0.6249563750006928,0.0,0.0,0.0,0.0,0.0,0.0,1.674875000389875,0.0,0.0,624.9563750006928,0.0,0.0
